Emp ID;Name Prefix;First Name;Middle Initial;Last Name;Gender;E Mail;Father's Name;Mother's Name;Mother's Maiden Name;Date of Birth;Time of Birth;Age in Yrs.;Weight in Kgs.;Date of Joining;Quarter of Joining;Half of Joining;Year of Joining;Month of Joining;Month Name of Joining;Short Month;Day of Joining;DOW of Joining;Short DOW;Age in Company (Years);Salary;Last % Hike;SSN;Phone No. ;Province ID;User Name;Password
248449;Ms.;Carlene;E;Cain;F;carlene.cain@rediffmail.com;Jess Cain;Cheri Cain;Mendez;11/25/1985;11:51:08 AM;31.69;52;6/25/2007;Q2;H1;2007;6;June;Jun;25;Monday;Mon;10.1;107647;4%;056-02-8441;210-510-0508;21;cecain;xlbl~et:c
906870;Mr.;Arnulfo;M;Pittman;M;arnulfo.pittman@yahoo.ca;Erik Pittman;Lawanda Pittman;Hodges;9/26/1972;3:04:14 AM;44.87;68;05/11/2002;Q2;H1;2002;5;May;May;11;Saturday;Sat;15.22;190709;15%;355-08-6207;215-333-8078;23;ampittman;THImNj
160503;Mr.;Nickolas;Z;Williams;M;nickolas.williams@gmail.com;Jarvis Williams;Leola Williams;Moon;6/23/1985;4:51:20 PM;32.12;51;6/15/2009;Q2;H1;2009;6;June;Jun;15;Monday;Mon;8.12;97725;1%;501-37-0648;307-656-9306;37;nzwilliams;PqwnHDz_@LE_
212917;Prof.;Raymundo;W;Kramer;M;raymundo.kramer@aol.com;Kris Kramer;Jacklyn Kramer;Abbott;4/29/1975;6:22:45 AM;42.28;82;07/01/2002;Q3;H2;2002;7;July;Jul;1;Monday;Mon;15.08;178073;8%;526-99-6591;252-396-5055;77;rwkramer;DfZv}BYynv@
337955;Mr.;Jeremiah;W;Dotson;M;jeremiah.dotson@cox.net;Giovanni Dotson;Diana Dotson;David;7/16/1988;5:16:20 PM;29.05;51;1/21/2015;Q1;H1;2015;1;January;Jan;21;Wednesday;Wed;2.52;42840;27%;562-99-8892;216-364-7679;23;jwdotson;7K]n&w<ui?:R10
171553;Mr.;Tanner;I;Matthews;M;tanner.matthews@rediffmail.com;Terence Matthews;Earnestine Matthews;Kim;9/24/1976;6:13:29 PM;40.87;75;12/07/2008;Q4;H2;2008;12;December;Dec;7;Sunday;Sun;8.64;161106;6%;602-87-3904;907-768-0562;68;timatthews;lIaBsPQ/zWPS
433510;Mr.;Dorian;A;Foster;M;dorian.foster@gmail.com;Abraham Foster;Robbie Foster;Rosario;7/24/1960;12:05:52 PM;57.05;76;8/15/2009;Q3;H2;2009;8;August;Aug;15;Saturday;Sat;7.96;98604;4%;021-94-2703;304-937-0141;50;dafoster;ftXOOeN|1
970502;Drs.;Nora;I;Hansen;F;nora.hansen@yahoo.co.uk;Fredric Hansen;Mercedes Hansen;Benton;11/13/1982;4:47:05 PM;34.73;51;06/01/2004;Q2;H1;2004;6;June;Jun;1;Tuesday;Tue;13.16;159223;8%;766-04-0139;319-877-0443;65;nihansen;bB9KP+rtT$i!&d
668717;Hon.;Danial;F;Watts;M;danial.watts@hotmail.com;Sydney Watts;Bettye Watts;Pickett;8/15/1959;3:28:30 PM;57.99;58;06/09/2013;Q2;H1;2013;6;June;Jun;9;Sunday;Sun;4.14;188022;5%;235-57-6265;206-245-0115;62;dfwatts;tELj.>A
479832;Dr.;Nelson;H;Mcintosh;M;nelson.mcintosh@bp.com;Everett Mcintosh;Polly Mcintosh;Cruz;8/17/1975;8:59:52 PM;41.98;76;7/15/2005;Q3;H2;2005;7;July;Jul;15;Friday;Fri;12.04;139662;30%;100-02-9212;239-650-1951;81;nhmcintosh;B{tM3LeYV^B
273645;Dr.;Manuel;J;Fulton;M;manuel.fulton@gmail.com;Van Fulton;Margret Fulton;Perez;7/16/1983;12:18:48 AM;34.06;78;6/29/2017;Q2;H1;2017;6;June;Jun;29;Thursday;Thu;0.08;80629;10%;695-16-1078;339-281-4930;44;mjfulton;cn4e_e1GN
266284;Hon.;Dominic;U;Henson;M;dominic.henson@aol.com;Edwin Henson;Jodie Henson;Rivers;04/08/1979;10:36:42 PM;38.33;90;02/06/2003;Q1;H1;2003;2;February;Feb;6;Thursday;Thu;14.48;180062;16%;670-48-0872;314-758-8742;18;duhenson;YqhyoPCI
332802;Mr.;Lowell;M;Erickson;M;lowell.erickson@gmail.com;Zachariah Erickson;Beryl Erickson;Harmon;09/02/1982;7:33:37 AM;34.93;62;10/23/2013;Q4;H2;2013;10;October;Oct;23;Wednesday;Wed;3.76;104764;30%;506-57-1112;308-308-0823;35;lmerickson;FctVw&C1uY
166615;Mrs.;Jayne;O;Coleman;F;jayne.coleman@yahoo.ca;Cyril Coleman;Leta Coleman;Glass;8/18/1980;1:14:58 AM;36.97;41;11/27/2010;Q4;H2;2010;11;November;Nov;27;Saturday;Sat;6.67;171662;26%;361-08-7099;236-667-5880;52;jocoleman;79c@{\0C?MZ
953967;Mr.;Cornell;G;Daniel;M;cornell.daniel@yahoo.com;Linwood Daniel;Elinor Daniel;Klein;5/27/1960;10:59:33 PM;57.21;90;10/31/2004;Q4;H2;2004;10;October;Oct;31;Sunday;Sun;12.75;197951;6%;285-15-0464;212-208-7933;57;cgdaniel;v6RaxaFiq|
114425;Mrs.;Doris;G;Glenn;F;doris.glenn@yahoo.co.uk;Howard Glenn;Maxine Glenn;Hayden;1/14/1976;12:18:49 AM;41.56;46;09/02/2002;Q3;H2;2002;9;September;Sep;2;Monday;Mon;14.91;188137;28%;695-16-1021;270-590-4835;80;dgglenn;ge|nr_k2r-Nf
676618;Drs.;Tabatha;C;Gonzales;F;tabatha.gonzales@sbcglobal.net;Darrell Gonzales;Cindy Gonzales;Lawrence;06/09/1966;1:40:46 AM;51.17;57;08/07/2009;Q3;H2;2009;8;August;Aug;7;Friday;Fri;7.98;160421;7%;601-99-3515;215-935-5310;41;tcgonzales;uv6Cw8.}j@+N7O
581563;Prof.;Jerome;E;Foreman;M;jerome.foreman@verizon.net;Jarvis Foreman;Ramona Foreman;Trevino;12/11/1988;11:28:31 PM;28.65;74;8/28/2015;Q3;H2;2015;8;August;Aug;28;Friday;Fri;1.92;125044;1%;525-99-8310;203-633-8482;46;jeforeman;VDahaJ4:b|R[H&8
925484;Mr.;Elton;L;Ferguson;M;elton.ferguson@ibm.com;Hung Ferguson;Gale Ferguson;Pope;11/30/1982;8:17:39 AM;34.68;74;05/09/2006;Q2;H1;2006;5;May;May;9;Tuesday;Tue;11.23;176750;24%;060-02-7585;217-662-5907;59;elferguson;WG!NJ$k{<?Hk]Pe
328562;Mr.;Stacy;V;Jennings;M;stacy.jennings@gmail.com;Hal Jennings;Frankie Jennings;Oneal;06/06/1980;10:29:19 AM;37.17;83;6/28/2006;Q2;H1;2006;6;June;Jun;28;Wednesday;Wed;11.09;134904;23%;772-02-1098;225-548-6104;40;svjennings;d~i0a$4?rm
759248;Dr.;Rory;V;Fowler;M;rory.fowler@shaw.ca;Frederick Fowler;Autumn Fowler;Mosley;03/06/1976;4:16:00 AM;41.42;65;12/22/2004;Q4;H2;2004;12;December;Dec;22;Wednesday;Wed;12.61;70626;7%;582-99-8089;215-234-1586;42;rvfowler;QcN86gTm2Ynb-w
158543;Mr.;Greg;S;Kane;M;greg.kane@bp.com;Alfonzo Kane;Kris Kane;Blair;4/13/1964;11:03:33 PM;53.33;60;5/21/1992;Q2;H1;1992;5;May;May;21;Thursday;Thu;25.2;62904;26%;359-08-4375;270-884-8389;58;gskane;q$wVd%Ste:l\vs
275491;Dr.;Julian;Y;Russo;M;julian.russo@gmail.com;Jeff Russo;Jane Russo;Maddox;4/15/1958;3:58:46 PM;59.33;85;1/27/1988;Q1;H1;1988;1;January;Jan;27;Wednesday;Wed;29.52;117739;5%;193-86-6196;207-313-8110;13;jyrusso;09%q~$XzoA
257927;Ms.;Agnes;J;Herman;F;agnes.herman@gmail.com;Miguel Herman;Katina Herman;Burks;12/12/1975;10:16:33 AM;41.65;43;01/04/1998;Q1;H1;1998;1;January;Jan;4;Sunday;Sun;19.58;128225;11%;285-15-4898;303-834-2433;58;ajherman;3J4[~WrL7?9H2*
144114;Mrs.;Nancy;P;Gillespie;F;nancy.gillespie@ibm.com;Julio Gillespie;Ophelia Gillespie;Harmon;4/26/1980;1:45:31 PM;37.28;60;02/03/2011;Q1;H1;2011;2;February;Feb;3;Thursday;Thu;6.48;41796;6%;571-99-8980;217-435-0157;51;npgillespie;AJ|#t:Qi#~/j
262843;Mr.;Tyrone;N;Soto;M;tyrone.soto@yahoo.com;Danial Soto;Susanna Soto;Garner;04/07/1973;4:49:46 AM;44.34;61;10/26/2002;Q4;H2;2002;10;October;Oct;26;Saturday;Sat;14.76;175995;18%;260-99-2602;215-785-6734;73;tnsoto;7#{#HIA{rL{[n
963676;Mr.;Bradley;L;Chan;M;bradley.chan@hotmail.com;Winston Chan;Iva Chan;Kirkland;6/30/1979;3:35:04 AM;38.1;62;12/02/2002;Q4;H2;2002;12;December;Dec;2;Monday;Mon;14.66;58663;6%;578-53-2084;503-254-6301;69;blchan;vF|.0d]6H
745672;Dr.;Emile;A;Love;M;emile.love@gmail.com;Timothy Love;Yvonne Love;Palmer;10/19/1980;3:57:16 PM;36.8;60;1/23/2011;Q1;H1;2011;1;January;Jan;23;Sunday;Sun;6.52;144867;27%;463-99-4496;236-371-6203;42;ealove;uN9wmWiB
135089;Prof.;Zachary;G;Gregory;M;zachary.gregory@cox.net;Kenton Gregory;Georgina Gregory;Bowers;11/14/1986;8:21:08 PM;30.72;80;7/14/2010;Q3;H2;2010;7;July;Jul;14;Wednesday;Wed;7.04;193629;9%;022-92-4866;907-896-4031;11;zggregory;L\|gdwM&[G59
593953;Drs.;Tara;A;Gutierrez;F;tara.gutierrez@aol.com;Warren Gutierrez;Simone Gutierrez;Mccray;1/29/1971;9:50:08 PM;46.53;44;8/17/1995;Q3;H2;1995;8;August;Aug;17;Thursday;Thu;21.96;115223;30%;533-71-1082;239-922-7150;77;tagutierrez;p
169348;Mr.;Aubrey;T;Pugh;M;aubrey.pugh@gmail.com;Paul Pugh;Jimmie Pugh;Sloan;12/13/1993;11:06:45 AM;23.64;82;03/01/2016;Q1;H1;2016;3;March;Mar;1;Tuesday;Tue;1.41;56797;14%;029-92-8064;239-405-4736;80;atpugh;a}2|P%rct}
976096;Mr.;Carroll;E;Sweeney;M;carroll.sweeney@walmart.com;Erin Sweeney;Tamara Sweeney;Bentley;6/13/1989;6:58:53 PM;28.14;58;6/22/2016;Q2;H1;2016;6;June;Jun;22;Wednesday;Wed;1.1;103003;30%;496-29-5249;218-412-2298;14;cesweeney;YJiuoTH&6
790389;Ms.;Claudette;W;Solomon;F;claudette.solomon@yahoo.com;Rodger Solomon;Darlene Solomon;Mccormick;12/20/1984;5:10:54 PM;32.62;43;7/24/2014;Q3;H2;2014;7;July;Jul;24;Thursday;Thu;3.01;181603;17%;715-18-3952;308-298-8715;71;cwsolomon;y$+|N?zOGe%3Qea
143898;Mr.;Ricky;C;Bowers;M;ricky.bowers@hotmail.com;Doug Bowers;Janice Bowers;Gallagher;11/05/1976;1:30:42 PM;40.75;82;12/28/2008;Q4;H2;2008;12;December;Dec;28;Sunday;Sun;8.59;124155;23%;579-53-3688;205-610-5770;67;rcbowers;6+/mp^tb#\n
749765;Mr.;Brian;S;Fitzpatrick;M;brian.fitzpatrick@gmail.com;Darrel Fitzpatrick;Carrie Fitzpatrick;Summers;11/30/1978;9:29:46 PM;38.68;64;11/09/2007;Q4;H2;2007;11;November;Nov;9;Friday;Fri;9.72;151448;19%;076-02-8987;239-710-0174;84;bsfitzpatrick;m:-.Wp>Y
877422;Hon.;Nicholas;T;Branch;M;nicholas.branch@gmail.com;Rolland Branch;Deanna Branch;Wiley;02/04/1992;12:01:58 AM;25.5;66;6/13/2013;Q2;H1;2013;6;June;Jun;13;Thursday;Thu;4.13;134715;8%;582-99-0794;209-630-8100;13;ntbranch;bkO|Q$?3$Rp9q
825343;Mrs.;Eileen;A;Hobbs;F;eileen.hobbs@gmail.com;Xavier Hobbs;Mercedes Hobbs;Hammond;05/10/1964;11:38:04 AM;53.25;59;08/01/1994;Q3;H2;1994;8;August;Aug;1;Monday;Mon;23.01;139476;17%;721-18-8978;262-747-2220;26;eahobbs;x5+*MpNi}q2t
155570;Mr.;Colin;G;Wilson;M;colin.wilson@yahoo.com;Benny Wilson;Sheena Wilson;Baird;3/14/1976;5:46:45 AM;41.4;90;4/15/2002;Q2;H1;2002;4;April;Apr;15;Monday;Mon;15.3;131510;13%;456-99-5072;210-884-1227;26;cgwilson;d[w[oXu
587361;Hon.;Rosario;W;Trevino;F;rosario.trevino@hotmail.co.uk;Nolan Trevino;Alyssa Trevino;Hernandez;12/20/1960;8:45:57 PM;56.64;46;6/30/2001;Q2;H1;2001;6;June;Jun;30;Saturday;Sat;16.09;46453;28%;438-99-6733;239-837-1872;12;rwtrevino;bXHSZNt&>aj@+
191240;Mr.;Salvador;Q;Gutierrez;M;salvador.gutierrez@hotmail.com;Zachariah Gutierrez;Kathrine Gutierrez;Yates;2/27/1994;1:32:56 AM;23.43;68;1/24/2016;Q1;H1;2016;1;January;Jan;24;Sunday;Sun;1.51;98487;21%;433-99-8048;270-927-3494;61;sqgutierrez;c++KqaKbE_&
404070;Prof.;Aldo;J;Medina;M;aldo.medina@gmail.com;Adolfo Medina;Darcy Medina;Gibson;11/06/1973;6:00:11 PM;43.75;50;10/04/2009;Q4;H2;2009;10;October;Oct;4;Sunday;Sun;7.82;61791;24%;450-99-2217;701-676-5051;30;ajmedina;OXCeV{gf.9L18OC
192175;Dr.;Bret;J;Blevins;M;bret.blevins@gmail.com;Mickey Blevins;Marie Blevins;Bradshaw;9/30/1979;8:45:12 PM;37.85;54;07/11/2015;Q3;H2;2015;7;July;Jul;11;Saturday;Sat;2.05;163665;14%;097-02-5670;231-210-4653;22;bjblevins;vaU:{zwqX
825853;Hon.;Dominic;H;Mosley;M;dominic.mosley@gmail.com;Jesse Mosley;Deana Mosley;Bailey;7/19/1996;5:15:20 AM;21.04;60;7/27/2017;Q3;H2;2017;7;July;Jul;27;Thursday;Thu;0;112683;26%;524-99-5211;206-882-1588;80;dhmosley;xPr\aGPTQ#v
430843;Ms.;Karina;J;Owens;F;karina.owens@gmail.com;Francis Owens;Sheri Owens;Ball;10/30/1957;4:18:07 AM;59.78;45;6/30/1984;Q2;H1;1984;6;June;Jun;30;Saturday;Sat;33.1;91713;5%;021-94-2215;605-328-0861;18;kjowens;Iowni
597805;Hon.;Marquis;R;Perkins;M;marquis.perkins@aol.com;Gil Perkins;Kelley Perkins;Cain;11/30/1984;1:20:38 PM;32.68;71;04/07/2012;Q2;H1;2012;4;April;Apr;7;Saturday;Sat;5.31;186371;23%;395-33-0468;212-941-0218;24;mrperkins;f]rj[3.f
651120;Mr.;Damon;G;Solomon;M;damon.solomon@aol.com;Grant Solomon;Louisa Solomon;Reeves;7/31/1964;12:27:06 AM;53.03;75;05/10/2008;Q2;H1;2008;5;May;May;10;Saturday;Sat;9.22;157154;14%;074-02-6697;218-273-9680;32;dgsolomon;f9[2l>kA+nm
995242;Mr.;Leonel;K;Atkins;M;leonel.atkins@hotmail.com;Roderick Atkins;Rena Atkins;Robertson;07/11/1996;4:02:34 AM;21.06;89;7/27/2017;Q3;H2;2017;7;July;Jul;27;Thursday;Thu;0;190537;9%;191-86-5365;304-862-3580;19;lkatkins;IiiJdi\R.i
839558;Mr.;Teddy;A;Merritt;M;teddy.merritt@msn.com;Garry Merritt;Louella Merritt;Watts;06/10/1977;10:26:52 AM;40.16;87;5/15/2010;Q2;H1;2010;5;May;May;15;Saturday;Sat;7.21;43192;20%;330-11-1775;215-283-5083;79;tamerritt;vcw3QJ_1b
398788;Ms.;Alexandria;Y;Long;F;alexandria.long@hotmail.com;Gregorio Long;Katharine Long;Owens;2/15/1989;5:29:11 PM;28.47;60;11/16/2010;Q4;H2;2010;11;November;Nov;16;Tuesday;Tue;6.7;136817;0%;351-08-0065;217-924-3225;76;aylong;UFAVy2jRV2_-g
166790;Ms.;Margaret;C;Reilly;F;margaret.reilly@yahoo.com;Elmer Reilly;Kasey Reilly;Wood;10/05/1971;1:55:35 AM;45.84;45;01/08/1995;Q1;H1;1995;1;January;Jan;8;Sunday;Sun;22.57;131166;27%;085-02-5151;239-788-2444;64;mcreilly;Grf*
581261;Dr.;Willis;L;Rose;M;willis.rose@gmail.com;Lazaro Rose;Lorene Rose;Mcgee;7/27/1979;7:42:51 PM;38.03;72;12/25/2010;Q4;H2;2010;12;December;Dec;25;Saturday;Sat;6.59;192446;24%;502-37-0169;236-423-4606;92;wlrose;kYP0pt#Nc%qtMU{
793523;Prof.;Donovan;O;Bowman;M;donovan.bowman@hotmail.com;Sebastian Bowman;Opal Bowman;Mccall;03/03/1987;11:29:09 AM;30.42;84;9/16/2011;Q3;H2;2011;9;September;Sep;16;Friday;Fri;5.87;145629;7%;333-11-3489;207-867-3545;80;dobowman;fm&&1s-W]9>*Q
178602;Mrs.;Kristina;Q;Mcgowan;F;kristina.mcgowan@gmail.com;Brad Mcgowan;Minnie Mcgowan;Montgomery;8/29/1978;4:33:00 AM;38.94;60;05/11/2007;Q2;H1;2007;5;May;May;11;Friday;Fri;10.22;185016;16%;177-86-1872;209-530-2084;61;kqmcgowan;S\ZzE
346662;Mr.;Garth;I;Clarke;M;garth.clarke@yahoo.com;Willard Clarke;Herminia Clarke;Barker;11/11/1969;5:26:58 AM;47.74;54;11/07/2015;Q4;H2;2015;11;November;Nov;7;Saturday;Sat;1.72;80047;25%;473-55-8809;270-393-1575;51;giclarke;img[SNhtDCW!J
817037;Mr.;Martin;W;Buchanan;M;martin.buchanan@charter.net;Aubrey Buchanan;Petra Buchanan;Barrett;9/14/1974;2:19:56 PM;42.9;61;7/14/2001;Q3;H2;2001;7;July;Jul;14;Saturday;Sat;16.05;105374;27%;698-16-9625;205-434-3924;69;mwbuchanan;O0M~/dS!K>>e]I
648913;Mr.;Irwin;D;Jenkins;M;irwin.jenkins@aol.com;Rodney Jenkins;Concetta Jenkins;Gilbert;5/20/1975;5:55:17 AM;42.22;75;5/23/2013;Q2;H1;2013;5;May;May;23;Thursday;Thu;4.18;48133;20%;027-92-7402;231-682-6128;90;idjenkins;FMlA{P<iBZMW
924281;Mr.;Reynaldo;P;Sosa;M;reynaldo.sosa@gmail.com;Alec Sosa;Ana Sosa;Berg;10/15/1965;3:28:47 AM;51.82;73;05/03/1989;Q2;H1;1989;5;May;May;3;Wednesday;Wed;28.25;153633;12%;583-99-6285;212-493-7300;40;rpsosa;7vY/{+49
951857;Drs.;Sherri;T;Snyder;F;sherri.snyder@gmail.com;Dominic Snyder;Leanna Snyder;Kelley;5/30/1991;1:07:05 AM;26.18;47;8/21/2013;Q3;H2;2013;8;August;Aug;21;Wednesday;Wed;3.94;65798;0%;690-22-1232;314-249-8205;50;stsnyder;jvxRJXFB
474759;Mr.;Johnny;E;Dunlap;M;johnny.dunlap@gmail.com;Ashley Dunlap;Terri Dunlap;Dawson;11/02/1962;12:40:22 PM;54.77;81;7/15/2012;Q3;H2;2012;7;July;Jul;15;Sunday;Sun;5.04;193315;2%;473-55-5773;229-688-3291;42;jedunlap;C#A.5SjDs[zxp^2
144715;Mr.;Earnest;X;Kirk;M;earnest.kirk@gmail.com;Tod Kirk;Ava Kirk;Francis;03/01/1965;5:48:50 AM;52.44;57;9/21/2005;Q3;H2;2005;9;September;Sep;21;Wednesday;Wed;11.86;168726;30%;424-65-1841;207-952-5215;91;exkirk;M&6F&j2[O
141086;Dr.;Bernardo;Q;Mcdowell;M;bernardo.mcdowell@gmail.com;Jarrett Mcdowell;Rosario Mcdowell;Duke;5/28/1963;6:49:11 PM;54.21;86;4/24/2003;Q2;H1;2003;4;April;Apr;24;Thursday;Thu;14.27;118615;23%;065-02-8230;239-768-1883;39;bqmcdowell;x].e[H5t132P2
633255;Hon.;Yvette;U;Warner;F;yvette.warner@yahoo.com;Loren Warner;Jill Warner;Waters;6/17/1996;7:44:51 AM;21.13;50;07/09/2017;Q3;H2;2017;7;July;Jul;9;Sunday;Sun;0.05;190579;7%;080-02-6759;215-245-5970;44;yuwarner;UFHv3Ns#MQ-
768457;Mr.;Robby;U;Jordan;M;robby.jordan@comcast.net;Reuben Jordan;Althea Jordan;Kennedy;3/20/1974;2:45:07 AM;43.39;82;03/12/2007;Q1;H1;2007;3;March;Mar;12;Monday;Mon;10.39;119793;25%;731-28-7678;206-604-6965;60;rujordan;k[Nqfir#C_n
583282;Mrs.;Carolina;Y;Coleman;F;carolina.coleman@aol.com;Earl Coleman;Goldie Coleman;Hartman;10/30/1994;6:38:54 PM;22.76;53;07/01/2016;Q3;H2;2016;7;July;Jul;1;Friday;Fri;1.07;166828;18%;522-99-8409;239-928-5690;67;cycoleman;fwV$Z87v3j{~BWH
421955;Ms.;Sonia;X;Cook;F;sonia.cook@gmail.com;Scotty Cook;Marva Cook;Morton;07/03/1965;2:58:29 PM;52.1;48;12/25/2012;Q4;H2;2012;12;December;Dec;25;Tuesday;Tue;4.59;191691;23%;211-84-2167;236-937-1339;20;sxcook;7J>!z#mo//lUn
556491;Prof.;Larry;C;Tran;M;larry.tran@gmail.com;Hunter Tran;Lorna Tran;Thornton;01/12/1970;8:40:15 PM;47.57;63;3/15/2007;Q1;H1;2007;3;March;Mar;15;Thursday;Thu;10.38;129203;30%;145-23-5514;304-994-1002;48;lctran;0I5kv<\++8%Hx
701223;Ms.;Esmeralda;P;Grant;F;esmeralda.grant@yahoo.com;Oliver Grant;Lucinda Grant;Bruce;12/19/1990;12:29:20 AM;26.62;48;1/24/2013;Q1;H1;2013;1;January;Jan;24;Thursday;Thu;4.51;190367;19%;536-71-6439;262-728-1705;17;epgrant;Nb*yf@Z8TSE:d
122005;Hon.;Candy;K;Singleton;F;candy.singleton@hotmail.com;Russ Singleton;Nadine Singleton;Ross;6/29/1981;1:37:37 PM;36.1;47;04/11/2017;Q2;H1;2017;4;April;Apr;11;Tuesday;Tue;0.3;175771;10%;334-11-6997;205-585-4936;11;cksingleton;t?>x1}yh]Dn
461385;Mrs.;Emma;E;Obrien;F;emma.obrien@gmail.com;Cameron Obrien;Michele Obrien;Sullivan;9/15/1966;4:29:31 AM;50.9;56;12/02/2012;Q4;H2;2012;12;December;Dec;2;Sunday;Sun;4.65;182870;5%;425-99-7082;262-707-3676;50;eeobrien;b
249180;Dr.;Scot;M;Beach;M;scot.beach@sbcglobal.net;Ivan Beach;Elvia Beach;Holt;7/31/1980;8:19:20 PM;37.02;84;6/29/2010;Q2;H1;2010;6;June;Jun;29;Tuesday;Tue;7.08;141641;1%;756-12-8398;319-334-1932;28;smbeach;Ust_+g$Bh7
634658;Mr.;Rolland;D;Mendoza;M;rolland.mendoza@yahoo.com;Daren Mendoza;Magdalena Mendoza;Swanson;08/05/1966;11:44:24 AM;51.01;50;1/26/2015;Q1;H1;2015;1;January;Jan;26;Monday;Mon;2.5;75123;24%;180-86-0187;228-727-6767;31;rdmendoza;M!E1To>f^o7g
842752;Mrs.;Tommie;B;Sanchez;F;tommie.sanchez@gmail.com;Agustin Sanchez;Brittney Sanchez;Travis;06/06/1974;4:00:52 PM;43.17;60;9/25/1997;Q3;H2;1997;9;September;Sep;25;Thursday;Thu;19.85;155291;1%;148-23-0773;205-823-2834;73;tbsanchez;5/+|EJZi~A
513773;Prof.;Jessie;N;Cortez;M;jessie.cortez@exxonmobil.com;Hollis Cortez;Katelyn Cortez;Gutierrez;9/20/1981;10:39:50 PM;35.88;88;4/16/2016;Q2;H1;2016;4;April;Apr;16;Saturday;Sat;1.28;102944;27%;165-86-1499;239-810-9402;44;jncortez;6RyPS|0VHF3l?
781472;Mr.;Isiah;T;Guthrie;M;isiah.guthrie@bellsouth.net;Adrian Guthrie;Trisha Guthrie;Graham;8/19/1965;6:34:36 AM;51.98;61;05/06/2009;Q2;H1;2009;5;May;May;6;Wednesday;Wed;8.23;45519;25%;100-02-2099;385-228-9893;57;itguthrie;Es+XaWTt\l8wT*
747200;Mrs.;Janelle;Q;Gill;F;janelle.gill@gmail.com;Santos Gill;Marissa Gill;Frye;5/27/1962;9:30:13 AM;55.21;41;7/13/1999;Q3;H2;1999;7;July;Jul;13;Tuesday;Tue;18.05;131182;30%;390-33-9081;236-897-3910;88;jqgill;U+g>QPO:
932425;Mr.;Christoper;Y;Haynes;M;christoper.haynes@yahoo.com;Mathew Haynes;Bertie Haynes;Barry;09/01/1979;2:50:16 PM;37.93;63;2/24/2014;Q1;H1;2014;2;February;Feb;24;Monday;Mon;3.42;84029;3%;488-29-1186;210-869-1768;67;cyhaynes;Q5|@?AG@K
962851;Ms.;Kathie;E;Kirby;F;kathie.kirby@sbcglobal.net;Dwayne Kirby;Nona Kirby;Glover;11/22/1986;8:21:08 PM;30.7;42;7/30/2011;Q3;H2;2011;7;July;Jul;30;Saturday;Sat;6;65985;25%;492-29-8466;505-502-1526;46;kekirby;Y3V1uG9FW|N%?t
168829;Ms.;Antonia;H;Kinney;F;antonia.kinney@gmail.com;Hans Kinney;Deirdre Kinney;Lopez;02/09/1985;6:36:39 PM;32.48;42;5/26/2006;Q2;H1;2006;5;May;May;26;Friday;Fri;11.18;148623;16%;125-98-4079;239-363-8520;71;ahkinney;vH5D7!^s
603575;Ms.;Ophelia;V;Wagner;F;ophelia.wagner@ibm.com;Galen Wagner;Mabel Wagner;Kennedy;02/02/1972;11:26:46 AM;45.52;49;11/25/2013;Q4;H2;2013;11;November;Nov;25;Monday;Mon;3.67;45192;12%;083-02-0316;480-956-7391;81;ovwagner;be!JK2b9tKsWX
419075;Mrs.;Hallie;G;Cervantes;F;hallie.cervantes@aol.com;Burton Cervantes;Georgia Cervantes;Knight;6/30/1979;2:48:24 PM;38.1;53;04/03/2016;Q2;H1;2016;4;April;Apr;3;Sunday;Sun;1.32;192037;20%;649-56-2968;270-272-6620;79;hgcervantes;LJtUi?2<{vzf@JA
224473;Ms.;Adriana;R;Mcfarland;F;adriana.mcfarland@outlook.com;Harold Mcfarland;Alison Mcfarland;Gonzalez;8/29/1978;2:16:57 AM;38.94;55;01/10/2000;Q1;H1;2000;1;January;Jan;10;Monday;Mon;17.56;71847;5%;256-99-0570;308-264-5555;24;armcfarland;JNsoC!g[8Z?/_4
552582;Hon.;Jana;L;Weiss;F;jana.weiss@gmail.com;Winston Weiss;Angel Weiss;Knapp;01/04/1968;10:00:00 AM;49.6;43;06/03/2000;Q2;H1;2000;6;June;Jun;3;Saturday;Sat;17.16;141390;24%;315-35-7587;229-852-3944;50;jlweiss;refD\Hr5ftYq!
724235;Mr.;Quentin;J;Benson;M;quentin.benson@gmail.com;Kermit Benson;Blanche Benson;Riddle;3/21/1980;1:35:54 PM;37.38;60;4/17/2013;Q2;H1;2013;4;April;Apr;17;Wednesday;Wed;4.28;75837;28%;131-98-3113;262-949-3970;21;qjbenson;6%Dr8qoTTSa[z
908007;Mrs.;Debra;S;Pena;F;debra.pena@ibm.com;Theron Pena;Faye Pena;Harmon;11/25/1990;5:27:18 AM;26.69;44;9/17/2015;Q3;H2;2015;9;September;Sep;17;Thursday;Thu;1.86;113267;16%;168-86-9131;215-707-4774;36;dspena;oWq%lNhYz
871610;Mr.;Kenton;I;Moreno;M;kenton.moreno@shell.com;Emmett Moreno;Kristie Moreno;Simon;1/19/1993;1:06:32 PM;24.54;70;01/08/2016;Q1;H1;2016;1;January;Jan;8;Friday;Fri;1.55;148664;20%;647-21-4922;217-404-9496;13;kimoreno;odRmi%4dV
